protocol_type,src_ip,dst_ip,src_port,dst_port,flag,src_bytes,dst_bytes,duration,count,label
udp,192.168.1.79,192.168.1.255,54839,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,205.251.197.203,55229,53,OTH,120,204,0.130285,2,normal
udp,192.168.1.79,239.255.255.250,33779,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,41693,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.195,4836,4836,SYN,7440,0,0.187214,120,dos
tcp,192.168.1.79,192.168.1.193,49852,2869,SYN,76,62,3.5e-05,2,injection
tcp,192.168.1.195,192.168.1.1,55833,41952,ACK,997,4584,0.745414,22,normal
udp,192.168.1.35,192.168.1.1,57513,53,OTH,164,196,0.002813,4,xss
udp,172.17.7.164,172.17.15.255,57621,57621,OTH,86,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,35127,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,60447,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.30,192.168.1.1,43589,53,OTH,81,97,0.002355,2,dos
udp,192.168.1.190,192.52.178.30,28940,53,OTH,83,804,0.637684,2,normal
tcp,192.168.1.30,192.168.1.184,48712,443,SYN,144,76,5.3e-05,3,ddos
udp,192.168.1.79,239.255.255.250,34088,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,33220,53,OTH,218,386,0.000253,4,normal
tcp,192.168.1.30,192.168.1.184,48798,443,PSH,1038,2170,0.164666,14,ddos
tcp,192.168.1.30,192.168.1.184,57946,443,SYN,144,76,0.000829,3,ddos
tcp,192.168.1.39,192.168.1.184,4842,4842,SYN,6200,0,0.217806,100,dos
udp,192.168.1.190,192.58.128.30,52435,53,OTH,82,849,0.015374,2,injection
tcp,192.168.1.30,192.168.1.190,59710,80,SYN,144,76,3.2e-05,3,ddos
udp,192.168.1.79,192.168.1.255,33539,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,52035,53,OTH,218,386,0.000254,4,normal
udp,192.168.1.190,192.5.5.241,31047,53,OTH,72,1141,0.242831,2,normal
udp,192.168.1.79,192.168.1.255,50412,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,33856,80,ACK,518,3422,0.002178,12,password
udp,192.168.1.190,128.63.2.53,43477,53,OTH,85,1213,0.313294,2,normal
tcp,192.168.1.30,192.168.1.190,57672,80,SYN,144,76,0.000322,3,ddos
tcp,192.168.1.30,192.168.1.195,57728,12430,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,192.168.1.190,47746,80,ACK,667,2335,0.012918,11,injection
udp,192.168.1.152,192.168.1.190,56566,53,OTH,218,386,0.000312,4,normal
tcp,192.168.1.195,192.168.1.1,50008,41952,ACK,997,4584,0.24786,22,injection
udp,192.168.1.152,192.168.1.190,54836,53,OTH,218,386,0.000273,4,normal
udp,127.0.0.1,127.0.0.1,39709,53,OTH,156,361,0.00022,4,normal
tcp,192.168.1.30,192.168.1.184,44854,21,SYN,76,62,0.003887,2,password
tcp,192.168.1.30,192.168.1.180,39395,56937,SYN,64,0,0.0,1,scanning
tcp,192.168.1.39,192.168.1.194,4837,4837,SYN,6200,0,0.19827,100,dos
udp,172.17.9.180,224.0.0.251,5353,5353,OTH,119,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47114,80,ACK,693,2335,0.01209,12,injection
tcp,192.168.1.32,192.168.1.180,6312,31827,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.184,44748,21,SYN,76,62,0.000193,2,password
udp,192.168.1.152,192.168.1.190,35681,53,OTH,218,386,0.000205,4,normal
udp,192.168.1.152,192.168.1.190,54938,53,OTH,218,386,0.000266,4,normal
tcp,192.168.1.30,192.168.1.152,4968,4968,SYN,6200,6200,0.250353,200,dos
tcp,192.168.1.35,192.168.1.195,38618,80,ACK,727,1576,0.050564,11,xss
tcp,52.59.177.21,192.168.1.31,8080,38860,PSH,40632,70231,64.086806,297,ddos
tcp,192.168.1.30,192.168.1.190,4969,4969,SYN,6200,6200,0.193645,200,dos
udp,192.168.1.79,239.255.255.250,55891,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,57520,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.79,192.168.1.193,49854,2869,SYN,76,62,4.2e-05,2,injection
tcp,192.168.1.30,192.168.1.190,54696,80,SYN,144,76,0.000594,3,ddos
tcp,192.168.1.31,18.184.104.180,41800,80,ACK,699,13007,1.275603,18,injection
tcp,192.168.1.30,192.168.1.190,60402,80,SYN,144,76,0.00042,3,ddos
udp,192.168.1.79,192.168.1.255,51645,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,55192,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,33282,15600,OTH,79,0,0.0,1,injection
udp,192.168.1.35,192.168.1.1,42448,53,OTH,158,174,0.003294,4,xss
tcp,192.168.1.30,192.168.1.195,26519,54702,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,45760,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,72.21.80.6,14987,53,OTH,90,106,0.012857,2,normal
tcp,192.168.1.32,192.168.1.180,19369,53943,SYN,64,0,0.0,1,scanning
udp,192.168.1.6,239.255.255.250,47162,1900,OTH,507,0,0.607217,3,injection
tcp,192.168.1.30,192.168.1.195,52473,45053,SYN,64,0,0.0,1,scanning
udp,192.168.1.17,239.255.255.250,55596,1900,OTH,868,0,3.020318,4,normal
udp,192.168.1.79,192.168.1.255,54828,15600,OTH,79,0,0.0,1,normal
udp,127.0.0.1,127.0.0.1,35750,53,OTH,156,361,0.000175,4,normal
tcp,192.168.1.32,192.168.1.180,53452,33369,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,36665,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.46,224.0.0.252,63947,5355,OTH,77,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,38906,80,ACK,682,1576,0.045724,11,xss
tcp,192.168.1.195,52.114.128.43,52310,443,PSH,5861,5156,2.315429,23,normal
tcp,192.168.1.35,192.168.1.195,38832,80,ACK,751,1576,0.036863,11,xss
udp,192.168.1.180,192.168.1.190,58021,53,OTH,402,603,2.121943,6,password
udp,192.168.1.180,192.168.1.190,33419,53,OTH,80,420,0.000665,2,ransomware
tcp,192.168.1.35,176.28.50.165,46942,80,ACK,2556,660,1.017914,12,xss
udp,192.168.1.79,192.168.1.255,42248,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,51250,53,OTH,218,386,0.000227,4,normal
udp,192.168.1.79,239.255.255.250,36672,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,49038,443,SYN,144,76,4e-06,3,ddos
udp,192.168.1.79,239.255.255.250,36720,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,59568,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,60075,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,69.20.95.4,16359,53,OTH,86,157,0.198615,2,injection
udp,192.168.1.79,239.255.255.250,50196,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47738,80,ACK,646,2335,0.01434,11,injection
tcp,192.168.1.30,192.168.1.190,60708,80,SYN,144,76,0.000321,3,ddos
tcp,192.168.1.30,192.168.1.152,4966,4966,SYN,6200,6200,0.194505,200,dos
udp,192.168.1.79,239.255.255.250,52267,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,39137,53,OTH,218,386,0.000485,4,normal
udp,192.168.1.190,205.251.193.107,34312,53,OTH,94,392,0.013105,2,ransomware
tcp,192.168.1.35,176.28.50.165,47334,80,ACK,4119,738,1.121679,14,xss
udp,192.168.1.195,192.168.1.190,52349,53,OTH,93,541,3.125322,2,normal
tcp,192.168.1.39,176.28.50.165,41626,80,ACK,2640,660,1.191269,12,xss
udp,192.168.1.79,239.255.255.250,47628,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,53311,53,OTH,218,386,0.000288,4,normal
udp,192.168.1.79,239.255.255.250,55744,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,52.59.177.21,35504,80,ACK,570,13007,1.447613,17,injection
udp,192.168.1.190,40.90.4.201,27307,53,OTH,101,179,0.204849,2,normal
udp,192.168.1.79,239.255.255.250,54603,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.152,48914,80,ACK,674,3924,0.056725,12,injection
udp,192.168.1.152,91.189.89.199,32778,123,OTH,92,92,0.333695,2,normal
udp,192.168.1.79,239.255.255.250,33586,15600,OTH,158,0,4182.459116,2,normal
udp,192.168.1.30,192.168.1.1,41654,53,OTH,102,102,0.00548,2,ddos
udp,192.168.1.79,192.168.1.255,53144,15600,OTH,79,0,0.0,1,normal
udp,172.17.0.3,192.168.1.190,43185,53,OTH,164,802,0.000621,4,password
udp,192.168.1.152,192.168.1.190,46738,53,OTH,86,370,2.173386,2,normal
tcp,192.168.1.30,192.168.1.184,46200,443,SYN,144,76,0.000209,3,ddos
tcp,192.168.1.31,18.184.104.180,41516,80,ACK,763,12803,1.64676,18,injection
tcp,192.168.1.195,192.168.1.1,50021,41952,ACK,660,4506,0.013501,16,injection
udp,172.17.2.77,172.17.15.255,138,138,OTH,432,0,4.493473,2,normal
udp,192.168.1.79,192.168.1.255,39517,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,40411,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.195,192.168.1.190,59498,53,OTH,93,541,0.502884,2,normal
udp,192.168.1.30,192.168.1.1,46827,53,OTH,81,97,0.003352,2,dos
tcp,192.168.1.194,192.168.1.194,80,4834,SYN,7440,0,0.306298,120,dos
udp,127.0.0.1,127.0.0.1,56887,53,OTH,156,361,0.001357,4,normal
tcp,192.168.1.32,192.168.1.195,55935,56198,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,48636,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.180,14322,36533,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,192.168.1.169,36740,443,PSH,1397,2074,0.033164,13,scanning
tcp,192.168.1.30,192.168.1.184,45436,21,SYN,76,62,3.6e-05,2,password
udp,192.168.1.39,192.168.1.1,44181,53,OTH,164,196,0.005184,4,xss
udp,192.168.1.152,192.168.1.190,46829,53,OTH,218,386,0.000677,4,normal
udp,192.168.1.79,192.168.1.195,60123,59443,OTH,456,0,0.0,1,injection
udp,192.168.1.152,192.168.1.190,58240,53,OTH,218,386,0.000209,4,normal
udp,192.168.1.79,239.255.255.250,41998,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.184,53852,21,SYN,76,62,2.3e-05,2,password
tcp,192.168.1.30,18.184.104.180,41844,80,ACK,938,13007,1.566527,18,injection
udp,192.168.1.195,8.8.8.8,58446,53,OTH,84,166,0.106618,2,normal
tcp,192.168.1.195,117.18.232.200,55776,443,ACK,1824,21543,88.220282,28,normal
tcp,192.168.1.30,192.168.1.190,41196,80,ACK,518,3526,0.018423,12,password
udp,192.168.1.79,192.168.1.255,55647,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,48652,21,ACK,1252,1278,10.036547,33,password
tcp,192.168.1.30,18.184.104.180,42154,80,ACK,706,13007,1.511528,18,injection
udp,192.168.1.79,239.255.255.250,43445,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47130,80,ACK,665,2335,0.004343,12,injection
udp,192.168.1.79,192.168.1.255,36537,15600,OTH,79,0,0.0,1,injection
tcp,192.168.1.30,192.168.1.180,16753,13923,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,192.58.128.30,53522,53,OTH,72,1141,0.012983,2,injection
udp,192.168.1.190,65.22.160.17,38133,53,OTH,82,627,0.217053,2,injection
udp,192.168.1.79,192.168.1.255,41131,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,36193,53,OTH,218,386,0.000368,4,normal
udp,192.168.1.190,23.47.73.85,17208,53,OTH,98,154,0.184063,2,normal
udp,192.168.1.79,192.168.1.255,53783,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.190,192.168.1.190,4973,4973,SYN,7440,0,0.197303,120,dos
tcp,192.168.1.30,192.168.1.195,19514,31011,SYN,64,0,0.0,1,scanning
udp,192.168.1.31,192.168.1.1,45198,53,OTH,81,97,0.002056,2,dos
udp,127.0.0.1,127.0.0.1,56206,53,OTH,156,361,0.000188,4,normal
tcp,192.168.1.39,192.168.1.190,4840,4840,SYN,6200,0,0.17934,100,dos
tcp,192.168.1.35,192.168.1.195,38628,80,ACK,726,1576,0.065035,11,xss
udp,192.168.1.79,192.168.1.255,48540,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,57739,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,55512,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,53063,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,35210,53,OTH,218,386,0.000228,4,normal
udp,192.168.1.79,192.168.1.255,35480,15600,OTH,79,0,0.0,1,normal
tcp,172.17.8.30,172.17.4.61,64432,7680,ACK,357,178,0.037728,8,normal
tcp,192.168.1.190,192.168.1.152,48403,1880,ACK,612,3643,2.03319,16,mitm
udp,192.168.1.152,192.168.1.190,35971,53,OTH,218,386,0.000343,4,normal
udp,192.168.1.152,192.168.1.190,39438,53,OTH,218,386,0.000268,4,normal
udp,192.168.1.79,192.168.1.255,57316,15600,OTH,77,0,0.0,1,ransomware
tcp,192.168.1.30,192.168.1.184,43150,443,SYN,144,76,0.000291,3,ddos
udp,192.168.1.17,239.255.255.250,62963,1900,OTH,868,0,2.718614,4,normal
udp,192.168.1.79,239.255.255.250,57517,15600,OTH,158,0,88233.855568,2,normal
udp,172.17.13.6,239.255.255.250,59624,1900,OTH,179,0,0.0,1,normal
udp,192.168.1.190,193.108.88.128,26763,53,OTH,118,134,0.012187,2,injection
udp,192.168.1.152,192.168.1.190,41015,53,OTH,218,386,0.000289,4,normal
udp,127.0.0.1,127.0.0.1,54687,53,OTH,156,361,0.000147,4,normal
tcp,192.168.1.32,192.168.1.180,62518,49560,SYN,64,0,0.0,1,scanning
udp,192.168.1.152,192.168.1.190,54762,53,OTH,218,386,0.000286,4,normal
tcp,192.168.1.195,192.168.1.79,59686,9197,ACK,636,7065,0.082399,15,xss
tcp,192.168.1.30,192.168.1.184,42946,443,SYN,76,76,2e-06,2,ddos
tcp,192.168.1.30,192.168.1.190,56882,80,SYN,144,76,0.000243,3,ddos
udp,192.168.1.79,192.168.1.255,44615,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,38329,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.180,192.0.32.59,46826,43,ACK,366,926,0.535495,10,password
tcp,192.168.1.30,192.168.1.180,38139,1683,SYN,64,0,0.0,1,scanning
tcp,192.168.1.180,172.217.25.138,47254,443,ACK,3050,57106,15.095366,77,injection
udp,192.168.1.195,192.168.1.190,55693,53,OTH,84,426,5.654685,2,normal
udp,192.168.1.79,239.255.255.250,60549,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,38968,80,ACK,829,1576,0.042321,11,xss
udp,192.168.1.30,192.168.1.1,59712,53,OTH,162,178,0.003804,4,injection
udp,192.168.1.79,192.168.1.255,34931,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,18.184.104.180,41644,80,ACK,667,13007,1.482757,18,injection
udp,127.0.0.1,127.0.0.1,45263,53,OTH,156,361,0.000129,4,normal
tcp,192.168.1.32,192.168.1.195,24612,44155,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,162.159.0.33,3666,53,OTH,95,221,0.032302,2,injection
tcp,192.168.1.30,192.168.1.180,35808,39949,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.180,5949,18038,SYN,64,0,0.0,1,scanning
udp,192.168.1.30,192.168.1.1,41496,53,OTH,79,111,0.002374,2,dos
tcp,192.168.1.30,192.168.1.195,48014,80,ACK,473,1226,0.008753,9,password
udp,192.168.1.79,192.168.1.255,39533,15600,OTH,79,0,0.0,1,normal
udp,127.0.0.1,127.0.0.1,50507,53,OTH,156,361,0.00028,4,normal
udp,192.168.1.152,192.168.1.190,35472,53,OTH,218,386,0.000248,4,normal
udp,192.168.1.79,192.168.1.255,38393,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,48617,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,96.7.49.129,61199,53,OTH,118,154,0.127443,2,normal
tcp,192.168.1.35,192.168.1.190,50312,80,ACK,3054,1672,0.110135,11,xss
udp,192.168.1.190,204.74.108.1,28236,53,OTH,99,267,0.011833,2,injection
udp,192.168.1.1,192.168.1.195,61238,65082,OTH,657,0,0.000889,2,ransomware
udp,192.168.1.152,192.168.1.190,48225,53,OTH,218,386,0.000261,4,normal
tcp,192.168.1.31,18.184.104.180,41566,80,ACK,930,13007,1.617901,18,injection
tcp,192.168.1.194,192.168.1.194,80,4836,SYN,7440,0,0.224672,120,dos
udp,192.168.1.152,192.168.1.190,56969,53,OTH,218,386,0.000221,4,normal
udp,192.168.1.152,192.168.1.190,48393,53,OTH,218,386,0.000246,4,normal
tcp,192.168.1.31,192.168.1.152,59470,21,SYN,76,62,0.000364,2,password
udp,192.168.1.152,192.168.1.190,41446,53,OTH,218,386,0.000183,4,normal
tcp,192.168.1.30,192.168.1.184,49266,80,ACK,485,451,20.422099,9,ddos
tcp,192.168.1.30,192.168.1.180,22156,20501,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.184,48062,443,SYN,144,76,1.6e-05,3,ddos
tcp,192.168.1.32,192.168.1.180,18412,31456,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,46206,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,65.22.199.1,13179,53,OTH,89,770,0.024464,2,injection
tcp,192.168.1.195,192.168.1.79,52297,9197,ACK,641,15946,0.042633,13,normal
udp,127.0.0.1,127.0.0.1,51545,53,OTH,156,361,0.307532,4,normal
tcp,192.168.1.195,192.168.1.79,49986,9197,ACK,442,706,0.01709,10,injection
udp,192.168.1.79,239.255.255.250,53788,15600,OTH,158,0,4278.49744,2,normal
tcp,192.168.1.195,192.168.1.79,49968,9197,ACK,498,3900,0.014698,12,injection
udp,192.168.1.152,192.168.1.190,55146,53,OTH,218,386,0.000204,4,normal
tcp,192.168.1.32,192.168.1.180,46355,31242,SYN,64,0,0.0,1,scanning
tcp,192.168.1.35,176.28.50.165,47432,80,ACK,2745,660,1.156772,12,xss
udp,192.168.1.79,192.168.1.255,33181,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,52.59.177.21,38514,80,ACK,940,13007,1.646484,18,injection
tcp,192.168.1.195,192.168.1.1,50140,41952,ACK,997,4584,0.743875,22,injection
tcp,192.168.1.32,192.168.1.195,61855,36782,SYN,64,0,0.0,1,scanning
udp,127.0.0.1,127.0.0.1,45002,53,OTH,156,361,0.000259,4,normal
udp,192.168.1.190,202.12.31.53,21032,53,OTH,84,280,0.013738,2,injection
tcp,192.168.1.193,192.168.1.1,49178,41952,ACK,674,2403,0.289066,15,ransomware
udp,192.168.1.152,192.168.1.190,38003,53,OTH,218,386,0.000303,4,normal
udp,192.168.1.190,208.84.2.53,46332,53,OTH,93,156,0.042323,2,normal
udp,192.168.1.190,205.251.197.203,12485,53,OTH,120,204,0.130733,2,normal
udp,192.168.1.152,192.168.1.190,42632,53,OTH,218,386,0.000254,4,normal
tcp,192.168.1.30,192.168.1.184,48994,443,SYN,144,76,0.000248,3,ddos
tcp,192.168.1.32,192.168.1.180,2835,34894,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,205.251.193.2,5649,53,OTH,100,270,0.057653,2,normal
udp,192.168.1.79,239.255.255.250,47195,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,18.194.169.124,41408,80,ACK,676,404,0.976941,10,xss
udp,192.168.1.190,17.253.207.1,9617,53,OTH,99,235,0.016985,2,injection
udp,192.168.1.79,239.255.255.250,41430,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,56918,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,44967,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,44288,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,53558,80,SYN,144,76,0.00067,3,ddos
tcp,192.168.1.30,192.168.1.180,33425,37648,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,50004,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,44698,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,39660,80,ACK,813,1576,0.036793,11,xss
tcp,192.168.1.35,192.168.1.190,50158,80,ACK,2196,1363,0.14139,12,xss
udp,192.168.1.39,192.168.1.1,42434,53,OTH,158,174,0.003028,4,xss
udp,192.168.1.190,23.47.73.85,55670,53,OTH,96,157,0.18156,2,normal
udp,192.168.1.17,239.255.255.250,49198,1900,OTH,868,0,3.048175,4,normal
tcp,192.168.1.31,18.184.104.180,41826,80,ACK,709,13007,1.257894,18,injection
tcp,192.168.1.31,192.168.1.152,49506,80,ACK,634,3924,0.065591,13,injection
tcp,192.168.1.30,192.168.1.190,40116,80,ACK,515,3291,0.003534,11,password
tcp,192.168.1.32,192.168.1.180,50709,31000,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,40830,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,58781,53,OTH,218,386,0.000295,4,normal
udp,192.168.1.79,239.255.255.250,44713,15600,OTH,79,0,0.0,1,injection
udp,192.168.1.79,192.168.1.255,50768,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,52293,9197,ACK,648,6971,0.021888,13,normal
udp,192.168.1.79,192.168.1.255,46256,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.195,192.168.1.190,49927,53,OTH,83,173,0.111871,2,normal
udp,192.168.1.180,192.168.1.190,43619,53,OTH,94,142,0.000552,2,ransomware
udp,192.168.1.190,205.251.193.162,33640,53,OTH,100,237,0.012033,2,ransomware
udp,192.168.1.79,192.168.1.255,56501,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,37383,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,50490,15600,OTH,79,0,0.0,1,password
udp,192.168.1.79,239.255.255.250,44281,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,47181,48647,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,38442,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,34560,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,18.194.169.124,41152,80,ACK,613,404,0.98711,10,xss
udp,192.168.1.180,192.168.1.190,37335,53,OTH,84,362,0.001125,2,password
udp,192.168.1.79,239.255.255.250,50965,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.6,239.255.255.250,32925,1900,OTH,507,0,0.611208,3,injection
udp,192.168.1.79,192.168.1.255,33070,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,176.28.50.165,4975,4975,SYN,2046,0,0.032386,33,dos
tcp,192.168.1.35,18.194.169.124,57492,80,ACK,680,404,0.953593,10,xss
udp,192.168.1.190,208.76.45.53,18158,53,OTH,102,161,0.013537,2,normal
udp,192.168.1.195,8.8.8.8,52980,53,OTH,83,132,0.156195,2,normal
tcp,192.168.1.31,192.168.1.195,52688,80,ACK,479,2313,0.02044,10,password
tcp,192.168.1.30,192.168.1.190,53420,80,SYN,144,76,0.001903,3,ddos
udp,192.168.1.190,216.239.32.106,3115,53,OTH,111,232,0.282392,2,normal
tcp,192.168.1.32,192.168.1.180,65223,14498,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,18.184.104.180,41568,80,ACK,871,13007,1.729068,17,injection
udp,192.168.1.190,199.7.68.1,42586,53,OTH,89,213,0.014217,2,injection
udp,192.168.1.152,192.168.1.190,42874,53,OTH,218,386,0.000192,4,normal
tcp,192.168.1.31,192.168.1.190,47590,80,ACK,877,2335,0.00379,12,injection
udp,192.168.1.152,192.168.1.190,54857,53,OTH,218,386,0.00027,4,normal
tcp,192.168.1.152,192.168.1.152,4971,4971,SYN,7440,0,0.21119,120,dos
udp,192.168.1.190,199.7.83.42,21182,53,OTH,72,1141,0.014665,2,injection
udp,192.168.1.190,199.7.91.13,8174,53,OTH,72,1141,0.012605,2,injection
udp,192.168.1.190,216.239.34.110,6920,53,OTH,111,232,0.12633,2,normal
udp,192.168.1.79,192.168.1.255,36825,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.193,192.168.1.190,58673,53,OTH,121,199,0.059954,2,ddos
udp,192.168.1.79,192.168.1.255,41465,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,33350,80,SYN,144,76,0.003159,3,ddos
udp,192.168.1.79,239.255.255.250,55285,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.193,53946,21,SYN,76,62,3.2e-05,2,password
tcp,192.168.1.31,18.184.104.180,41750,80,ACK,689,13007,1.28357,18,injection
tcp,192.168.1.31,192.168.1.190,47764,80,ACK,636,2335,0.004605,11,injection
tcp,192.168.1.195,192.168.1.1,52273,41952,ACK,660,4506,0.112064,16,normal
udp,192.168.1.190,192.112.36.4,49846,53,OTH,72,1141,0.299636,2,normal
udp,192.168.1.79,192.168.1.255,35651,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,34213,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,43869,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,4756,42565,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,192.33.14.30,2656,53,OTH,83,804,0.012742,2,injection
udp,192.168.1.79,239.255.255.250,41051,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.35,192.168.1.1,57911,53,OTH,158,174,0.005064,4,xss
tcp,192.168.1.32,192.168.1.180,57637,56796,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.195,56752,80,ACK,414,192,3.875424,9,injection
udp,192.168.1.1,192.168.1.195,57601,59512,OTH,661,0,0.06142,2,dos
udp,172.17.1.248,224.0.0.251,5353,5353,OTH,164,0,0.0,2,normal
udp,192.168.1.35,192.168.1.1,36577,53,OTH,158,174,0.002744,4,xss
udp,127.0.0.1,127.0.0.1,48267,53,OTH,156,361,0.000279,4,normal
udp,172.17.12.230,224.0.0.251,5353,5353,OTH,984,0,9.102365,12,normal
